"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP12"	"LP13"	"LP18"	"LP23"	"LP26"	"LP27"	"LP30"	"LP37"	"LP40"	"LP43"	"LP44"	"LP46"	"LP54"	"LP56"	"LP60"	"LP63"	"LP64"	"LP68"	"LP70"	"LP81"	"LP95"	"LP110"	"LP112"	"LP115"	"LP116"	"LP117"	"LP118"	"LP121"	"LP14"	"LP15"	"LP16"	"LP17"	"LP19"	"LP20"	"LP21"	"LP22"	"LP25"	"LP28"	"LP29"	"LP35"	"LP39"	"LP41"	"LP47"	"LP49"	"LP50"	"LP55"	"LP62"	"LP65"	"LP67"	"LP69"	"LP72"	"LP90"	"LP91"	"LP92"	"LP97"	"LP100"	"LP106"	"LP109"	"LP119"	"LP120"
"PLEKHS1"	0.999291420236014	0.914315087787874	0.908414884921757	0.919110011042478	0.890851460221302	0.895449813733895	0.899738898702587	0.912869335733404	0.90638307696444	0.913145968745118	0.889487549432626	-0.4645017457862	0.920988332448904	0.889487549432626	0.889487549432626	-0.0340596307703455	0.902623831852756	-1.14480513667794	0.889487549432626	0.914760480086564	1.26884729488109	0.996560444126043	0.898012569735926	1.05006240054264	1.04796829905127	-1.14480513667794	-1.14480513667794	0.89279344907438	0.889487549432626	-0.626408750926705	0.896081906811699	0.894624723538209	-0.0151380680100145	0.889512646432584	0.889487549432626	0.893163241541549	0.890401898284832	0.889487549432626	-1.14480513667794	-1.14480513667794	0.892417282361731	0.889837241659412	0.899097948656512	-1.14480513667794	0.892193405186881	0.911838395324545	-1.14480513667794	0.926784042249045	-1.14480513667794	0.907731319477611	-1.14480513667794	-1.14480513667794	-1.14480513667794	-1.14480513667794	-1.14480513667794	0.889803224103402	0.89130616497286	-1.14480513667794	-1.14480513667794	0.892203107212183	0.904829455081915	0.891471380024014	-1.14480513667794	-1.14480513667794	-0.0746651875959419	0.943353169611687	-1.14480513667794	-1.14480513667794	-1.14480513667794	-1.14480513667794
"SFTPD"	0.973465636945392	0.979054277526481	0.969116667513661	-1.03187896280067	0.971900665130681	-1.03187896280067	-1.03187896280067	0.974493000125726	-1.03187896280067	0.971342067673961	0.968834152638414	0.969249725048897	0.968834152638414	0.968834152638414	0.973730728218198	0.968834152638414	0.968834152638414	0.968834152638414	0.968834152638414	0.968834152638414	1.31063832271281	-0.134630520268576	0.968834152638414	1.02903436259792	-1.03187896280067	-1.03187896280067	0.968834152638414	0.968834152638414	0.968834152638414	0.968834152638414	0.968834152638414	0.968834152638414	0.968834152638414	0.96893572257874	0.968834152638414	0.968834152638414	0.968834152638414	0.968834152638414	0.968834152638414	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	0.971847723385841	-1.03187896280067	0.968834152638414	0.968834152638414	-0.968312789363791	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	0.968834152638414	-1.03187896280067	-1.03187896280067	-1.03187896280067	-1.03187896280067	0.969305401958323
"PON3"	0.816459615123975	1.39608095151341	0.799262173483892	0.592437927445738	1.11781179161123	1.13748416055622	1.44509078531046	0.761739427947187	1.6605885248988	0.878611404949842	0.700093149548813	1.30682779203254	0.721068950744674	-0.219244218597353	-0.360156405005874	1.13882119445405	-0.342904832357345	0.756262558312531	-0.128493024645989	-0.432834556923309	1.25779185420818	-0.932118382041421	0.0895941488965037	1.09911162647612	1.26886830376908	0.666725295532317	0.840497516241057	-0.147865250003278	0.171579052731739	1.67153340236476	0.520162384739755	-0.362588055011779	0.698888993409031	0.857981721308827	0.553318576466003	0.544646630085519	0.579214037213017	0.537389763078538	1.21729632351309	-1.55886802449364	0.760302610109653	-0.09264941766479	0.548974107012045	-1.40611995850554	-1.19347722466792	0.740793760692514	0.617941280130798	0.547753527015171	-1.01646220519069	0.636529359680208	0.660505884072575	1.29914803586843	-1.4763211111564	-1.56346843590723	-1.56630399589325	0.872215240856941	0.909806674379915	-0.0758583926605642	1.00293625124409	0.549033059800214	0.715023572032506	-1.29804184292285	-1.22814810462618	-1.43260915125887	0.978671468091651	-1.37189480696942	0.586871105103907	-1.1925979178634	-1.3116795925394	0.715434321082909
"HHIP"	0.946072538451143	0.913668135328949	0.899041543499732	1.0470592018824	0.847284855280635	0.889690984630134	0.979525897942908	1.00403275298916	0.977115439229417	0.921751241181104	0.17107576279162	0.783732860870746	-1.35212176451586	0.412017270905601	0.94993140387872	-1.35212176451586	0.786904607465478	0.799032446191098	0.808069730852717	-0.118593636814276	1.04782587777831	-0.170743945971362	0.895129154715796	0.911593479529785	0.861372293470304	0.785020670233263	0.786846719923324	0.794228473303005	-1.35212176451586	1.19087507878977	0.784080950484337	0.786180149348451	0.819233974682294	0.783774211288296	0.783954498373853	0.784713745813813	0.823216185848492	0.788042242105306	-1.35212176451586	-1.35212176451586	0.378659465882691	-1.35212176451586	-1.35212176451586	-1.35212176451586	-1.35212176451586	0.783869858060216	-1.35212176451586	0.784835347599026	0.813652922220631	0.857147105713676	0.784900566197952	-1.35212176451586	-1.35212176451586	0.784361876366004	-1.35212176451586	0.786575685821188	0.790312559644778	0.161046684234702	-1.35212176451586	-1.35212176451586	-1.35212176451586	0.786248508497008	-0.276924168727332	-1.35212176451586	0.792882573352293	0.825977571495723	-0.816844848216206	-1.35212176451586	-1.35212176451586	0.811330404695233
"NRK"	1.0270129280247	0.627222481314889	0.689203184200495	0.654658592142203	0.696057012558336	0.864789902283792	0.98470173729163	0.951968451218081	0.860334929869128	0.973206093173322	0.623355739185125	-0.568582530612549	0.612914778270577	0.612914778270577	0.656006301583891	0.0586765573583715	0.61396459738207	-0.662650161516438	0.612914778270577	1.01471185784616	1.93110648654272	-0.809044850696096	0.693303723355782	1.52881715386181	0.955421518599792	-0.985908420408458	0.613782161884234	0.614394012561067	0.698921570256691	1.514548446022	0.622453156369979	-0.520666488969271	0.994275187422623	0.898579801502694	0.636403840879776	0.686636411321812	0.624891278133681	0.612914778270577	-0.742255920998739	-1.28822463046428	-1.12207228331848	0.615947360773274	0.810516977856712	0.616045375148239	0.787064980059561	0.685947355311036	-1.16013378240167	1.01391987435126	-0.768672314063084	-0.904119663665211	-1.25190220509309	-1.16435448866311	-1.28337741432799	-1.28822463046428	-1.28822463046428	-1.28659894428914	1.53828241260567	-1.16301883832302	-1.28737190102324	0.613227375061613	-1.26608708348544	0.715651943368326	-1.02141180839916	-1.22167152616619	0.684788535409711	1.12377086394041	0.928309439930326	-1.28352914450047	-1.27346197683128	0.613465427886931
"WISP2"	0.855942541224497	1.06865522229226	0.920107942971974	0.871338825162635	0.608026161960754	0.638461160188056	1.06652042496706	1.15723398373866	1.19330442979774	0.929576240356785	0.520900727836175	0.569296603805116	0.746530487140976	0.228239481358543	1.19904486003317	0.606874844375297	0.516782067366425	0.537309967680272	0.568763950290792	0.524278508490394	1.39861471616069	-1.05637437287744	0.644502449038673	-1.16583122340371	1.28044359130675	0.523783183236315	0.799355579519117	0.890252924777589	0.52963631627574	-0.727767542242683	0.536117752669545	0.0865876733018191	0.545142971466758	1.04141089954456	0.756308648850055	0.560538144041414	0.523883078401252	0.683964518647211	0.526712636682691	-1.62476569001798	0.525237689122909	0.535564987437441	0.703214139624134	-1.60718299006695	0.546715544697887	0.528506882176435	-1.44345085297563	0.583811314742833	0.52515697607218	-1.23849893516262	0.6134058412856	1.0700523233344	-1.55233272256442	-1.5975872716657	-1.62607595240136	-1.58333432993234	0.837404033279297	0.523590869768265	-1.47709014068585	0.531937904924263	-1.56021045303996	-1.44084617255023	0.568008560816402	-1.51253891737488	0.52711757981617	-1.56902915208797	0.571174895758905	-1.56610363643895	0.539434977585358	0.532997645480471
"RGS22"	0.697553561631723	0.817412488019778	0.853924517856609	0.769025895821859	0.728390886589797	0.722815279715102	0.732774862847956	0.820742158573869	0.687774422865796	0.747134467401646	0.976978352526439	0.530719073888261	0.841636886700288	-0.14715895327728	0.70290123903994	0.722640633378482	0.689854305763126	0.826431711374128	0.400575543939751	-0.340366421436341	1.08728394450509	0.841082477426362	0.706079711559672	0.89804900709423	1.03302582203997	0.403359514653026	0.958915426728095	0.689077500600679	0.697448828049562	-1.47908015501394	0.735619506639448	-0.161246712822446	0.728538770041411	0.601522365967795	-0.312458366043358	0.929695476098077	0.689032984368724	1.05465102573535	0.749681644397206	-1.47908015501394	0.692435614127138	0.684893794104845	0.748975688190092	-1.47908015501394	0.67882654532594	0.676251920727145	-1.47908015501394	0.549982083768379	-0.715019046655165	-1.47908015501394	0.871354007308511	0.843851091818497	-1.47908015501394	-1.47908015501394	-1.47908015501394	0.1278336749417	0.858333774986048	-1.47908015501394	-1.47908015501394	0.00631557072610028	0.721635085891182	0.684427077016094	0.817146019655507	0.43331095136052	0.722214860470736	0.739076918835625	0.681852026823838	0.702914418527364	0.977935028410484	0.674375236602175
"MYH6"	0.476022454217189	0.454084870504578	1.27408560784034	0.702534511416587	0.428850858825647	0.472280985153744	1.09161264230725	1.34405795255867	0.528271549809287	0.483178731634856	-0.0503821220909345	0.116322914442673	0.0649838027612186	-0.198263631485174	0.482031169643989	0.350114035872546	0.787361712606409	1.25774351985252	1.33990830926174	-0.150005654918109	1.254220811254	-0.768960319735352	0.982038337795902	1.43131335722923	1.44864808823978	0.532467021363762	-0.554503774559234	0.468875923754412	0.463507982760118	1.37539793849359	0.738950324856625	0.542317580571047	-0.0639238539701671	0.459211865073249	0.488533916287478	1.2863628676152	1.46634754420501	-0.0174491641254494	0.996243179357715	-1.52731319510032	-1.355985166144	-0.285165299449156	0.426382333103962	-1.47414013079814	0.476879592815283	0.714775233430917	-1.0647643081698	0.437174424479085	-0.616192674462258	-1.14293666692312	-1.45750701587152	-1.34885921700683	1.17993188454143	0.458038391216238	-1.52751518008189	1.17807919227222	1.02150920736107	1.21074105434734	-1.47945453510141	-1.00508616679158	1.12298099112124	0.65519483373083	-0.92634600860128	-1.4452278170286	-0.192963946511416	-1.4829776333875	-1.43294959632961	-1.43491730926012	-1.45309113945342	0.456128121483306
"RHOD"	0.87782026705701	1.04918842566431	0.787048504117065	1.5570018394504	1.96822843855501	0.582327573876421	-1.17002240187361	0.552228806697905	0.559473119897824	0.664658127963163	0.530335604120211	1.2579260378991	0.884383468483628	0.530335604120211	1.50599224489656	1.53385702888685	0.819283856798589	0.0999734778593495	0.530335604120211	0.530335604120211	1.88524636606248	-0.941056862154527	0.530335604120211	-1.0014359150506	-1.23454494443353	0.717428448852988	0.627870759140992	1.01230223857313	0.530335604120211	-0.299892910364133	0.530335604120211	0.0693022662505559	0.45606334468812	0.687461697039795	0.530335604120211	0.921648282938733	0.53649913785594	1.15727170083824	-0.827022997406689	-1.30849478487956	-1.11664710626625	0.638403907559442	0.665671296396638	-1.30849478487956	0.772903120588174	0.813862766844506	-0.946325213098992	0.530335604120211	0.55938344396067	-0.717486007586861	1.59659723152382	0.872745419487487	-1.30849478487956	0.747649529846668	-1.30849478487956	0.790821122423947	-1.08009166552096	0.951914244112858	-1.30849478487956	1.77196731286596	1.82813861116781	0.691625323324947	-0.810880414351064	0.54375956897803	0.15234218163097	-1.30849478487956	0.698736910353671	-1.30775001835224	-1.27731721796317	0.633946796166495
"HSD17B14"	-0.161782632302163	1.63657510107215	-0.0183236107253858	-0.461797859828307	1.23845479038529	-0.932298049150586	0.257967335433539	1.45591806331449	1.13531060895319	1.22512188701411	0.246511297047207	1.49985908023159	1.34470463586142	0.659495311074986	-0.106958300545363	-0.116229717014624	-0.400087253052044	-0.492551249177709	1.40348921307227	1.85425647801454	0.182861291370537	1.15132306895251	1.21595883612078	-0.698590980160965	0.369319294874322	1.69146461031385	0.978369652977671	-0.36190399238936	-0.542256732870987	0.664979835017037	1.93465837289404	0.842740345660427	-0.661025201695148	0.174622479062702	1.85173012165983	1.76237654972374	0.946357390797752	-0.415082508441438	0.937024752930803	0.310181430902756	-0.576512071449638	0.141606640623114	-0.492939856435693	-0.47641718690678	1.76633671118721	-0.808208211572977	1.30378509320832	0.565212244875705	-0.479111622207313	-1.47260405613817	-0.266379830274699	0.414968402195636	-0.1414614479207	-0.504676132407062	0.131130745788286	0.321367975535578	0.246507218827465	-0.621031348291936	-0.034613836525922	0.831120349276809	0.0731098189698469	1.53564394359159	-1.0539409582005	-1.06674489033283	1.40643160694562	1.03189975316662	-0.576506675240317	-0.561357831773122	0.0639568080660412	-0.63619741649913
"STK32A"	0.910458707493565	0.920643598179382	0.884835034308855	0.910710372577118	0.907467748818683	0.904663609906511	0.922068885603966	0.971757045187345	0.821529569123562	0.831654680326757	0.897583606313562	-1.02921439067642	0.876192704373052	-0.975590388552132	0.908540969314153	0.924139695895677	0.962871244025491	-1.02173561987567	-0.914067137466272	0.869557411536679	2.31330106336992	0.807612104584244	0.815497258367938	2.50950724305516	0.870763398344303	0.941775447980677	0.829458715399933	-0.704773722128913	-1.02785506933914	0.972512696134715	0.847767265996577	-0.904959091223901	0.880736230791942	0.822072513811847	0.816205496595965	0.589032237296389	-0.947837352275413	0.946360462955177	-1.01661475001627	-0.971644373530365	-0.912717116485604	0.825315942263896	0.953286924793529	-1.02640693551032	-0.98528093520701	0.817670129466933	-1.01199527362819	0.872048192216519	0.899600246271132	0.809089530501976	-0.986490243373894	0.946182183689065	0.855458230356742	0.821525953177502	-0.997628213528596	-0.962701484353849	-1.01016960510442	1.06931792962341	-1.0790900099368	-0.972621525640467	0.889934672947416	-0.942672430422831	0.816212898130004	-1.09016150688131	-1.08935452565935	0.979844502147724	0.928581165828131	0.917141337335002	-0.995355686373361	0.909725468849346
"ELN"	2.21291859575572	1.3669773314997	1.13344571879869	0.976092014069461	1.45864202677328	1.13551283202903	0.726542416520799	2.75257943838427	1.33929848084874	0.909323275771836	-0.572393938241503	0.139319646752344	-0.0526086381498413	1.19448283633545	0.38889432595924	-0.152540724753875	-0.0156171917132971	-0.248871383111831	0.723418417796278	1.10808582986257	1.86489257092623	-0.792202156635125	-0.330477145308451	1.16146446192158	0.0805569012151949	-1.1257246828164	1.77283606506365	0.68853943182682	-0.338055313274885	0.0669431771102718	0.440475849574742	0.474225428089186	0.880862166476367	0.658329398777745	-0.528802582300039	-0.0750093468770482	-1.2875359144671	1.58271066525978	-0.213589448076573	0.551791347653705	0.218368105633872	-0.10423504057303	1.02087978147495	-0.98136986578265	-0.532063189710962	-0.040570197750463	-0.711218687861074	-0.935601262689205	-0.592444707674746	-0.929016914592029	2.07848989747773	1.18294085565982	-0.862200947356455	0.302482212306945	0.714208493441939	1.28720606657579	1.89388574896535	0.684778597976833	-0.541675941308289	0.154873368709976	0.143930624858912	0.0561339885726634	-0.255071717172262	-1.2175849381016	0.451025353273594	-0.00143961613516193	0.336900059015624	0.123181334081921	0.544414770182849	-0.102078842158667
"LMO3"	0.888178824170014	0.9569507913718	0.884907588246157	0.896983326561039	0.915505424216558	0.932483043223069	0.938001882908428	0.8383830046633	0.91419612310542	0.87000733775644	0.575917942872014	-0.700966628275505	0.151780023906547	0.0249373202774086	0.855634889006953	-0.399414775788029	-0.187342016879317	0.838957759481133	0.838490112656249	-0.137050052602082	0.993801088783709	-0.808360509246612	0.848541220369689	1.22380863122911	0.965922016779596	0.836082670448454	-0.41830089348238	-0.194913483641715	0.835409433855886	1.2079979893345	0.835409433855886	-0.909175604911523	0.835444204549057	0.842494946610131	0.802230213225485	0.880892684528702	0.836183497049832	0.835409433855886	0.835479415077688	-1.38555787917909	-1.38555787917909	0.840913264842038	0.885316410089721	-1.38555787917909	-0.997981516839427	-1.38555787917909	-0.583702780455232	0.892034598088389	0.83541391219952	0.84310154026179	0.903578363526814	-1.38555787917909	-1.38555787917909	-1.38555787917909	0.841241906408877	-1.38555787917909	0.866375295568163	0.841469160487686	-1.38555787917909	0.837192455219646	0.897055448204004	-1.38555787917909	-0.814966741015142	-1.38555787917909	0.866728151843261	0.836170339893054	0.848905170891739	-1.38555787917909	0.899004519829169	0.83972686483096
"AVPI1"	1.1268050287543	0.251425914961531	1.3236672812675	0.687463610250662	0.441011937540123	1.09124141358731	1.17711210354876	0.349081342763207	0.400615378538097	0.282714133888384	0.248013139423292	0.999621665615318	0.537109883651127	0.615728811002576	-0.104440471302644	0.115097465324874	0.238517633826287	1.07655903044127	0.932239244970284	0.465544053040329	0.654575013052521	-0.822712943604144	1.13316255869027	1.05229011361797	0.97201937354928	1.04703561393073	1.00175245702693	0.313757773900269	0.720240027915999	-0.503232382431554	-0.583397268690313	0.291493000154071	0.980230966155801	0.426772924815788	0.256535736383029	1.26819071022015	0.390037034635154	0.385835396890056	0.317505138285897	0.359529097839883	0.0995629316095108	1.51845424261803	0.229908816345914	0.138832892943279	0.399939573829845	0.269488241891953	0.197620841323018	0.358403673021845	0.500818435722771	-0.850602989882078	0.868285302327539	1.1145727318412	0.580063829044845	-1.78617381998588	-1.86862614188745	0.736031778081853	0.260642510961955	0.42811978769178	-2.25461110610498	1.33387829367352	0.992862748051538	0.384921020693828	0.288596203384099	0.563086133701175	0.0230894573603431	0.438293420545099	-1.23430412721518	-1.52288526087108	0.466900055879523	-0.0173792762963716
"EGFL6"	-1.22632399032505	-1.22632399032505	0.849316954293514	0.952720426980674	0.863203928888594	0.883455562516439	0.848504435639204	-0.157879064762466	0.886067454744231	0.843161245571807	0.518080852186886	0.841996238491028	0.842198261660234	0.289996536465388	0.850449935361039	0.253307646495362	0.855796598185863	-1.22632399032505	0.899984262583753	0.842376102849557	1.22679149492667	1.03060869424885	0.866728739350248	1.09998716595092	1.00464269963189	0.95170143417434	-1.22632399032505	0.877878147569102	0.841804093663872	-0.954072075203543	0.852648231897424	0.844832313832967	0.842996418728468	0.848433466935511	0.844940599359501	0.849568836457488	0.887731754125074	0.530303277995531	-1.22632399032505	-1.22632399032505	0.849902737422702	0.847996601070133	0.852679536110881	0.943272250531946	0.988867345415314	0.842303974792515	0.85472168057194	0.841804093663872	-1.22632399032505	1.02191599172255	-1.22632399032505	1.02202857020098	0.849853933289128	-1.22632399032505	0.847417983628377	0.855987404571463	0.853138613456557	-1.22632399032505	-1.22632399032505	-1.22632399032505	1.01769848799588	0.851091594416156	1.01122951313664	-1.22632399032505	-0.232440402635078	0.848595950338176	-1.22632399032505	-1.22632399032505	-1.22632399032505	0.848094548789582
"TEKT2"	1.15082905314085	1.07031185835249	1.15407732344351	1.03720830889398	0.897103794456445	1.17690724552571	1.12182987937563	1.25159862550497	1.17936606754624	0.937187605840087	0.89125994755517	-1.11992319599625	-1.11992319599625	0.89125994755517	-1.11992319599625	0.89125994755517	0.907527065712977	1.05085125917767	0.89125994755517	0.89125994755517	1.46289151195848	0.89125994755517	-1.11992319599625	0.89125994755517	0.89125994755517	0.91823051023319	-0.0314062930517695	-1.11992319599625	0.89125994755517	0.89125994755517	0.915665723915578	0.89125994755517	0.0824586343995637	0.896557080972765	-0.175754351499936	0.89125994755517	-0.668570306572158	-1.11992319599625	0.894916822580698	0.0925596094924377	0.89125994755517	0.893610602850841	-1.11992319599625	-1.11992319599625	0.898377557053351	-1.11992319599625	-1.11992319599625	-1.11992319599625	-1.11992319599625	-1.11992319599625	0.89125994755517	-1.11992319599625	-1.11992319599625	-1.11992319599625	1.0004174828226	-0.0164939326541946	-1.11992319599625	0.89125994755517	-1.11992319599625	0.892545640840475	-1.11992319599625	-0.504477217954801	0.89125994755517	-1.11992319599625	-1.11992319599625	-1.11992319599625	0.89125994755517	-1.11992319599625	-1.11992319599625	-1.11992319599625
