"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"MARCH9"	"MARCH9"	0.993684798929588	-1.44941991340904	-0.180493589040514	0.262840391116286	0.132008111115148	-0.341748712633542	"IS01"	0.993684798929588
"ST3GAL2"	"ST3GAL2"	0.988518039539256	-1.15998666547842	-0.292361921425276	-0.481734474502377	0.839387598909318	-0.350582771488678	"IS01"	0.988518039539256
"TRIB2"	"TRIB2"	0.986160648866935	-1.41379776356236	0.054256467208043	0.834976242866989	-0.721469454030853	-0.316286183320994	"IS01"	0.986160648866935
"RAPGEF1"	"RAPGEF1"	0.979951243892888	-1.00281100486442	-0.755801854270214	-0.550605891670074	0.89928114965056	-0.140060699461907	"IS01"	0.979951243892888
"POLR3H"	"POLR3H"	0.97878351079087	-1.01685086195202	-1.05891050047756	0.119780507918606	0.41665326937595	-0.237120244528197	"IS01"	0.97878351079087
"HPS4"	"HPS4"	0.975751381535099	-0.961046492578023	0.2039031099198	0.338612796857708	-0.121347633546117	-0.842414626029936	"IS01"	0.975751381535099
"SH3GLB2"	"SH3GLB2"	0.969572245454625	-1.05263098308702	0.224344173596627	-0.655225599766305	0.666254477434557	-0.370089279915119	"IS01"	0.969572245454625
"BTAF1"	"BTAF1"	0.969506765529068	-1.4148449489219	-0.510911035934408	0.887776084406357	-0.569161603812641	-0.137375370459263	"IS01"	0.969506765529068
"RTEL1.TNFRSF6B"	"RTEL1.TNFRSF6B"	0.968870686744222	-1.2330785163948	-0.788666101920502	-0.505185215888721	0.862489256917958	0.0874209032780894	"IS01"	0.968870686744222
"DPEP2"	"DPEP2"	0.966523642060096	-1.14531032492146	-0.230492805525435	-0.247667208302451	0.540752409538209	-0.347282806646428	"IS01"	0.966523642060096
"KCNC4"	"KCNC4"	0.957782928131668	-0.976789437090906	-0.463126127763957	-0.0991904924782024	0.749840463182921	-0.743850702865594	"IS01"	0.957782928131668
"GTPBP1"	"GTPBP1"	0.95681196790974	-1.22336429764923	0.395715680828977	-0.140210723472725	0.536519921847614	-0.827139714906948	"IS01"	0.95681196790974
"NBAS"	"NBAS"	0.95312586217596	-0.986854286734679	-0.95299002520347	0.600770754427559	-0.481100868036601	0.0695453738562385	"IS01"	0.95312586217596
"LMF1"	"LMF1"	0.951708734844326	-1.26276403676341	0.299395545803389	-0.391206495823702	0.666584165142537	-0.543343605675531	"IS01"	0.951708734844326
"TSPAN32"	"TSPAN32"	0.950067930057317	-0.826081763192835	-0.698191625418933	-0.350078246679177	0.722957921426359	-0.360943729361305	"IS01"	0.950067930057317
"CARD8"	"CARD8"	0.947753070936123	-0.802647425786853	-0.321643129960005	0.70746955507658	-0.239529616065341	-0.923741199950821	"IS01"	0.947753070936123
"TMC8"	"TMC8"	0.942216891185501	-0.464194350970758	-0.48582419446909	-0.869150570747542	0.756112976417938	-0.203109528291566	"IS01"	0.942216891185501
"NEDD9"	"NEDD9"	0.941391663173436	-1.37958830584642	-0.714355797397366	0.570703270582138	-0.127920371149566	-0.0736900042082519	"IS01"	0.941391663173436
"NDST2"	"NDST2"	0.941123555774486	-0.985300556790197	-0.0610381692507711	0.0612997300162605	0.16890888505187	-0.559401650680501	"IS01"	0.941123555774486
"IGSF8"	"IGSF8"	0.940630360305386	-0.90381344264515	-0.990200721323845	-0.475312534802583	0.862282394971426	-0.0712322921149935	"IS01"	0.940630360305386
"DPP8"	"DPP8"	0.938461823986266	-0.884427104067824	-0.33750443227306	0.675633704197052	-0.626402755850589	-0.363711560488014	"IS01"	0.938461823986266
"WDR4"	"WDR4"	0.934855900969893	-0.799285778493737	-0.660467389864436	0.0394518993999398	0.457043320513282	-0.593164436777074	"IS01"	0.934855900969893
"INVS"	"INVS"	0.933043445225341	-2.05486675270636	0.142775643899526	0.740203443631846	-0.189673296041018	-0.191649441394547	"IS01"	0.933043445225341
"DTX2"	"DTX2"	0.93157668152698	-0.715956553263699	-0.45618249256394	-0.527021051059203	0.71989349642603	-0.375782099183314	"IS01"	0.93157668152698
"NFYA"	"NFYA"	0.929752590433688	-1.44738260193563	-1.02190816072774	0.599747511583917	-0.17817777392769	0.232809844637073	"IS01"	0.929752590433688
"RNF111"	"RNF111"	0.929464402947475	-0.899803013192337	-0.910741894706427	0.622388607469693	-0.325884285558207	-0.204237792959492	"IS01"	0.929464402947475
"ZNF586"	"ZNF586"	0.927613514330952	-1.25271090373652	-0.158807117288686	0.657952579190305	-0.38106802865783	-0.386585035270444	"IS01"	0.927613514330952
"PI4KA"	"PI4KA"	0.926777051263103	-0.283234085778714	0.116761156463851	0.222987604906082	-0.472861436478171	-0.798983424823104	"IS01"	0.926777051263103
"ZNF543"	"ZNF543"	0.923908393065094	-1.13035476889705	-0.881922196161914	0.58888417162272	-0.393050090717678	0.106804343613869	"IS01"	0.923908393065094
"STK11"	"STK11"	0.923225134190641	-0.915204990391888	-0.0905459687688569	-0.470404192721225	0.655304664841226	-0.438262894270737	"IS01"	0.923225134190641
"WDR34"	"WDR34"	0.920804394500237	-1.09112297952182	-1.23418058537536	-0.205765023936786	0.751304820558918	0.0720978782424126	"IS01"	0.920804394500237
"RASGRP2"	"RASGRP2"	0.920629461136498	-0.303372767538727	0.0430043698065171	-0.634455501117395	0.318240891842174	-0.502510327992447	"IS01"	0.920629461136498
"ATF7IP"	"ATF7IP"	0.920146803813347	-0.922296356266387	0.243246381587421	0.820056826770515	-0.925732499403176	-0.561349773764391	"IS01"	0.920146803813347
"FBRSL1"	"FBRSL1"	0.9198962783268	-1.45198014335723	-0.251545336817289	-0.244859403694617	0.750026664952207	-0.227841578723956	"IS01"	0.9198962783268
"SLC7A6"	"SLC7A6"	0.9195914051365	-1.62762011777361	0.47818888635353	0.734991622449581	-0.380380602296849	-0.575365932982378	"IS01"	0.9195914051365
"PAM16"	"PAM16"	0.916358130076789	-0.944518388515879	-0.652776367075845	-0.191876457987951	0.514115268182225	-0.213243100084999	"IS01"	0.916358130076789
"STAT5B"	"STAT5B"	0.910827480337274	-0.235714943085023	-0.179353054359913	0.013581388221514	-0.412529907734455	-0.418046829420976	"IS01"	0.910827480337274
"MGMT"	"MGMT"	0.908298515592725	-1.3309383909716	-0.42071580958495	0.236784794927385	0.0962100734963587	-0.0995228566827202	"IS01"	0.908298515592725
"DIP2A"	"DIP2A"	0.906738583994619	-1.16356401459766	0.582382713327038	0.587156466404424	-0.454513333039465	-0.780759403314152	"IS01"	0.906738583994619
"P2RX5"	"P2RX5"	0.904916845335342	-1.03366498707082	-0.166381807188926	-0.595506903879747	0.481987158195199	0.0923986386162237	"IS01"	0.904916845335342
"MCM5"	"MCM5"	0.90307468663172	-1.27962217876566	0.010720470863532	-0.568620207186359	0.701572923259222	-0.0796168064057943	"IS01"	0.90307468663172
"KIAA0232"	"KIAA0232"	0.90260493846966	-1.06966248591043	-0.625192209400949	0.211064275361901	-0.272031881256659	0.248437731888021	"IS01"	0.90260493846966
"SKI"	"SKI"	0.899980532891005	-1.15294555844459	-0.645255410706884	-0.417455004701888	0.76593426607488	0.000803508544457104	"IS01"	0.899980532891005
"GMIP"	"GMIP"	0.897345308026503	-0.772402625314883	-0.153315692335292	-0.718422515693972	0.836277384678335	-0.374179668861837	"IS01"	0.897345308026503
"ZNF460"	"ZNF460"	0.894972281134155	-1.10510695147228	0.120405202840858	0.719478414628357	-0.984748544643073	-0.0873067476952937	"IS01"	0.894972281134155
"PPP6R1"	"PPP6R1"	0.894268003751679	-1.18020782876041	0.296423008317767	-0.495341227652016	0.480621692231245	-0.205777389697919	"IS01"	0.894268003751679
"ABHD17A"	"ABHD17A"	0.890708870919143	-0.921590271242721	0.587487168158311	-1.2704448789523	0.88916075270934	-0.101304282648849	"IS01"	0.890708870919143
"ACAP3"	"ACAP3"	0.890332443074014	-0.469432004605327	-0.37054813528749	-0.526025452946798	0.645493275200994	-0.523173479669114	"IS01"	0.890332443074014
"ARL16"	"ARL16"	0.889345285187518	-1.29324306905989	-0.0650301005958053	-0.273283874297093	0.56965413562452	-0.226497617982161	"IS01"	0.889345285187518
"WNT10A"	"WNT10A"	0.888447101960442	-0.93315553603533	-0.545719128941574	-0.275673109984889	0.301794752839263	0.0772473292867662	"IS01"	0.888447101960442
"POLD4"	"POLD4"	0.88599640041499	-0.737822196026024	-0.0599809037979315	-0.788491304640119	0.523040061163359	-0.0237894182652832	"IS01"	0.88599640041499
"HIVEP1"	"HIVEP1"	0.884725219912781	-1.25583951722235	-0.483495790343569	0.143497562249823	-0.0752599788346644	0.212250075657888	"IS01"	0.884725219912781
"KIAA1683"	"KIAA1683"	0.884535700068956	-1.01998777592912	-0.854095601772729	-0.114406592660569	0.688039920174319	-0.253073547688677	"IS01"	0.884535700068956
"XYLT2"	"XYLT2"	0.883907008354607	-0.629732171415072	-0.112868027225936	-0.449342753862878	0.510038159979154	-0.496765657558931	"IS01"	0.883907008354607
"ZC3H3"	"ZC3H3"	0.88346201059222	-1.13956084847014	-0.0896667803515123	-0.380023185420321	0.609539529776724	-0.249007449618356	"IS01"	0.88346201059222
"SIPA1"	"SIPA1"	0.882524203016581	-1.06090575427552	-0.541135038297313	-0.483117368367728	0.864921983400473	-0.156354940105038	"IS01"	0.882524203016581
"GALT"	"GALT"	0.881473756037013	-0.933366549694558	-0.271611443005929	0.398950157990093	-0.10121259147726	-0.514969547803118	"IS01"	0.881473756037013
"IL4R"	"IL4R"	0.874185552008262	-0.936732932098643	-0.382350532715666	-0.439376660900398	0.728673713087544	-0.273220096987848	"IS01"	0.874185552008262
"MARK3"	"MARK3"	0.873479271295647	-0.826818842216601	0.415510990515481	0.748049348380388	-0.66033359786426	-0.904395877520411	"IS01"	0.873479271295647
"ZSCAN18"	"ZSCAN18"	0.873325413629775	-0.831227483855412	0.0313539868678148	-0.116391170292398	0.520917335455664	-0.833695395270419	"IS01"	0.873325413629775
"TRAF4"	"TRAF4"	0.872748383964017	-1.18187836754504	-1.12915870128494	-0.142642757344374	0.763974478131332	0.0505280635291996	"IS01"	0.872748383964017
"PARVG"	"PARVG"	0.872652229246147	-0.425516005268137	-0.0738320569163827	-0.402688399144046	0.318623440908747	-0.542819982944527	"IS01"	0.872652229246147
"SLC17A9"	"SLC17A9"	0.872320272041035	-0.48762029826831	-0.0911309175402009	-0.394257030078395	0.119410676483756	-0.267328297051928	"IS01"	0.872320272041035
"CEP72"	"CEP72"	0.870885828774791	-1.24270334375821	-0.819496648489303	0.0330529271185872	0.840255792368299	-0.411249414143466	"IS01"	0.870885828774791
"MPRIP"	"MPRIP"	0.862093538255136	-0.425938437224135	-0.922444385927841	-0.4888025524583	0.86185812803259	-0.428790616174836	"IS01"	0.862093538255136
"MLKL"	"MLKL"	0.859957435039929	-1.08027321063122	-0.446267259953649	-0.460398705260983	0.725325107380295	-0.0509521284370053	"IS01"	0.859957435039929
"MED9"	"MED9"	0.859674772439967	-0.931804028464084	-0.151129308034136	0.457863194047006	-0.447064752942855	-0.267358140585084	"IS01"	0.859674772439967
"SDCCAG3"	"SDCCAG3"	0.859432570874391	-1.31268409735594	0.156293295830747	-0.563681950085912	0.779705866679862	-0.184895252538401	"IS01"	0.859432570874391
"GPN2"	"GPN2"	0.859252490513512	-0.695627705551075	0.017673518217229	-0.0114858341544997	0.0803895106782292	-0.57918104332538	"IS01"	0.859252490513512
"NEIL2"	"NEIL2"	0.85294439959814	-0.801674716503507	-0.256528496666773	0.329469780818271	-0.273920830773796	-0.330175263004366	"IS01"	0.85294439959814
"ARID5A"	"ARID5A"	0.85288514372857	-1.15183744637567	-0.476393383386859	-0.567812472196881	0.602026207506592	0.314210632125063	"IS01"	0.85288514372857
"LRWD1"	"LRWD1"	0.852157900090375	-1.0970151716306	-0.771865637123432	-0.383692606000013	0.749307698055958	0.0755039920883477	"IS01"	0.852157900090375
"AUP1"	"AUP1"	0.849758221212707	-1.42364884969367	-0.535806401080385	-0.494853438952	0.772819001671813	0.32527942234467	"IS01"	0.849758221212707
"IRF7"	"IRF7"	0.84863772150539	-0.696291477530886	-0.515187015613655	-0.621152923423142	0.844676810563233	-0.262042985455933	"IS01"	0.84863772150539
"ZNF696"	"ZNF696"	0.847603887116439	-0.853333221976493	-0.909090531235549	-0.135083523246694	0.550915632379443	-0.141165611538137	"IS01"	0.847603887116439
"IGFLR1"	"IGFLR1"	0.846287729409746	-1.87852426025025	0.000953481758158216	0.052534794895071	0.590328391455858	-0.122833112576915	"IS01"	0.846287729409746
"CES4A"	"CES4A"	0.84562491698462	-0.98956066390996	-0.978158583470876	0.30373289112147	0.220069097410753	-0.161407389235698	"IS01"	0.84562491698462
"PARG"	"PARG"	0.844500917213243	-1.19941673387339	-0.714054525581431	0.622910340648271	-0.11089628339106	-0.194589198836517	"IS01"	0.844500917213243
"ZMIZ2"	"ZMIZ2"	0.843372638197298	-1.30595115508871	-0.406222755230647	0.0602605469086472	0.268224285610356	-0.0121737936622636	"IS01"	0.843372638197298
"MED26"	"MED26"	0.842261631464767	-1.02392131956577	-0.843932737537916	-0.227613141806859	0.724036396836076	-0.0975758443927335	"IS01"	0.842261631464767
"ZNF7"	"ZNF7"	0.841187556383479	-0.684678380159804	0.0754513802480966	-0.0732932338039939	0.168074296440643	-0.62301516454835	"IS01"	0.841187556383479
"ZNF441"	"ZNF441"	0.840939505886818	-1.5315501556538	-1.10345195622199	0.573000971111504	0.131239003198495	0.176263248044804	"IS01"	0.840939505886818
"RAF1"	"RAF1"	0.840208204468659	-0.833247274184217	0.162211549747894	0.794987615092152	-0.673549567434961	-0.725528052099132	"IS01"	0.840208204468659
"MFAP3"	"MFAP3"	0.838368591805804	-1.51345168842775	0.0822423428983306	0.552449715908651	-0.539577445728356	0.105479285091476	"IS01"	0.838368591805804
"C1orf123"	"C1orf123"	0.835709112593484	-0.773317971701228	0.0249770169450952	0.815595937731551	-0.834721040491603	-0.528944539291021	"IS01"	0.835709112593484
"MAD1L1"	"MAD1L1"	0.83395687557448	-1.1817540233363	-0.329076612723336	-0.345931887862199	0.706158655703087	-0.130135736453232	"IS01"	0.83395687557448
"ITSN2"	"ITSN2"	0.832383302331881	-1.44702373708803	-0.491706841345836	0.503968710880831	0.0923555746421907	-0.180611659368628	"IS01"	0.832383302331881
"LFNG"	"LFNG"	0.830431484820843	-0.92954669629169	-0.649209606283727	0.173856630756113	0.214611105549177	-0.252202581722547	"IS01"	0.830431484820843
"XYLT1"	"XYLT1"	0.826447059140749	-0.883721632505851	-0.450366893758833	-0.0284599191930356	0.273647339110387	-0.2340487321335	"IS01"	0.826447059140749
"POLR3E"	"POLR3E"	0.825113381595398	-0.894371486359109	-0.393141784535536	-0.126004331995183	0.566086738954448	-0.458524561307286	"IS01"	0.825113381595398
"SETBP1"	"SETBP1"	0.82505063649943	-1.39407394497231	-1.0801064797426	-0.0794347448970498	0.765692553030409	0.18841650181522	"IS01"	0.82505063649943
"TCAP"	"TCAP"	0.823721506781914	-1.10062943088934	-0.831869228983499	-0.150016324968033	0.527332811330996	0.104375854203225	"IS01"	0.823721506781914
"NUP88"	"NUP88"	0.820811023969298	-0.684806436618725	-0.603680235744006	-0.267292191737463	-0.00763852506775429	0.30924278388084	"IS01"	0.820811023969298
"RUNDC1"	"RUNDC1"	0.816713347635745	-1.09036491077165	-0.620058498301407	0.18335875294719	0.305485570702846	-0.220793851055875	"IS01"	0.816713347635745
"CEP295"	"CEP295"	0.813646918769325	-1.42182086500976	-0.142995245876731	0.584179096194826	-0.4987155388818	0.125558759363152	"IS01"	0.813646918769325
"MZT2A"	"MZT2A"	0.813291055650379	-0.934896726226655	-0.445602019139389	-0.601190221074359	0.788944452698251	-0.013101758148245	"IS01"	0.813291055650379
"FOXK1"	"FOXK1"	0.809615689974251	-0.634210392692229	-0.214878773304896	0.221189824151436	-0.429768219940822	-0.146003741880745	"IS01"	0.809615689974251
"SACS"	"SACS"	0.808253905576429	-1.57653536372019	0.254668736209149	0.621019872886213	-0.562630487171099	0.0212690679857654	"IS01"	0.808253905576429
"ZNF77"	"ZNF77"	0.806124404804681	-1.35113588499034	-0.561168254205928	-0.13145223778935	0.264163025168367	0.430844592952846	"IS01"	0.806124404804681
"CYTH1"	"CYTH1"	0.805912615857113	-1.5620006051378	-0.2499221320112	0.24115604535581	0.211045190406995	-0.00646979418535689	"IS01"	0.805912615857113
